-20,408865000000000;-49,971460000000000;4712100;;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;41500000;A
-20,419851000000000;-49,985322000000000;3812200;MÉDIA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;3800000;
-20,420657000000000;-49,971613000000000;4669999;MÉDIA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;236000000;H
-20,404202000000000;-49,973845000000000;3811400;;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;5750000;G
-20,400829000000000;-49,971809000000000;7711000;MÉDIA;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;1100000;E
-20,415872000000000;-49,984123000000000;5611203;MICRO;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;340000000;E
-20,398095000000000;-49,978010000000000;8532500;MICRO;ATE 5 FUNCIONARIOS (MEI);22400000;
-20,423822000000000;-49,946544000000000;5320201;MEI;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;;C
-20,427841000000000;-49,978656000000000;1011201;MÉDIA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;236000000;A
-20,422649000000000;-49,971237000000000;7830200;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;70000;F
-20,427747000000000;-49,979100000000000;4771701;PEQUENA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;460000;B
-20,416024000000000;-49,974343000000000;5510801;MÉDIA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;7500000;F
-20,426447000000000;-49,989563000000000;4771701;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;;E
-20,408107000000000;-49,976843000000000;8599601;MICRO;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;220000;E
-20,422095000000000;-49,947835000000000;2592601;MÉDIA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;3400000;G
-20,424832000000000;-49,979674000000000;0113000;MICRO;;236000000;F
-20,418517000000000;-49,992938000000000;8541400;MEI;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;5750000;
-20,423834000000000;-49,979920000000000;0155501;MÉDIA;ATE 5 FUNCIONARIOS (MEI);640000;G
-20,426056000000000;-49,948591000000000;2229301;PEQUENA;;460000;B
-20,406169000000000;-49,979631000000000;1094500;PEQUENA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;3400000;B
-20,423561000000000;-49,958398000000000;8541400;;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;0;A
-20,426861000000000;-49,974888000000000;4930203;MEI;ATE 5 FUNCIONARIOS (MEI);4750000;E
-20,424019000000000;-49,981992000000000;1012101;;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;6250000;D
-20,422502000000000;-49,947101000000000;0322101;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;90000;
-20,430500000000000;-49,963546000000000;4520002;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;4250000;C
-20,423169000000000;-49,978849000000000;8711502;MÉDIA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;2600000;D
-20,424732000000000;-49,988073000000000;9521500;MÉDIA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;3400000;B
-20,431096000000000;-49,975035000000000;9529105;GRANDE;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;460000;
-20,400840000000000;-49,971888000000000;4756300;MÉDIA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;4250000;D
-20,398826000000000;-49,971827000000000;6120501;GRANDE;ATE 5 FUNCIONARIOS (MEI);172000000;G
-20,415981000000000;-49,967817000000000;7740300;MEI;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;3400000;A
-20,428029000000000;-49,989746000000000;4756300;MICRO;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;4250000;H
-20,451678000000000;-49,892960000000000;4930203;MÉDIA;;550000000;A
-20,418372000000000;-49,960698000000000;3104700;GRANDE;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;640000;G
-20,437534000000000;-49,964940000000000;4530703;GRANDE;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;4750000;E
-20,425825000000000;-49,981768000000000;4313400;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;1350000;C
-20,424888000000000;-49,985308000000000;4530705;PEQUENA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;17230000;B
-20,393949000000000;-49,968388000000000;8299707;MÉDIA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;1500000000;C
-20,421826000000000;-49,974660000000000;6822600;PEQUENA;ATE 5 FUNCIONARIOS (MEI);220000;G
-20,426412000000000;-49,975668000000000;6810201;PEQUENA;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;8900000;C
-20,419246000000000;-49,973783000000000;4754702;GRANDE;ATE 5 FUNCIONARIOS (MEI);3800000;B
-20,421279000000000;-49,982691000000000;2330305;PEQUENA;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;270000;B
-20,392945000000000;-49,975049000000000;7220700;MICRO;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;1900000;B
-20,424674000000000;-49,952717000000000;3299004;MEI;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;135000;D
-20,421695000000000;-49,972886000000000;9420100;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;5750000;
-20,411604000000000;-49,978337000000000;4399103;MÉDIA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;2600000;C
-20,404202000000000;-49,973845000000000;7319003;MÉDIA;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;270000;
-20,399772000000000;-49,964875000000000;9603399;MÉDIA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;3800000;E
-20,426891000000000;-49,972110000000000;4330499;GRANDE;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;1500000000;H
-20,430132000000000;-49,970897000000000;4330405;MICRO;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;1650000;F
-20,404202000000000;-49,973845000000000;4110700;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;460000;C
-20,393206000000000;-49,970002000000000;6190602;MICRO;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;6250000;C
-20,418920000000000;-49,982005000000000;7312200;PEQUENA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;2150000;D
-20,423129000000000;-49,973154000000000;2221800;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;2600000;E
-20,433005000000000;-49,998776000000000;9491000;PEQUENA;ATE 5 FUNCIONARIOS (MEI);70000;A
-20,394277000000000;-49,981281000000000;8610102;MEI;;72000000;C
-20,396506000000000;-49,971262000000000;8299706;GRANDE;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;270000;E
-20,412888000000000;-49,968922000000000;4637106;GRANDE;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;550000000;B
-20,414998000000000;-49,968090000000000;4649404;MÉDIA;ATE 5 FUNCIONARIOS (MEI);750000;B
-20,406571000000000;-49,972360000000000;4649402;;;90000000;F
-20,437144000000000;-49,991762000000000;4520002;MÉDIA;;236000000;A
-20,411678000000000;-49,981599000000000;3102100;;;340000000;F
-20,421937000000000;-49,973998000000000;4761002;MEI;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;1650000;A
-20,422624000000000;-49,987668000000000;3314717;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;5750000;A
-20,395035000000000;-49,972010000000000;4211101;MÉDIA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;41500000;
-20,421937000000000;-49,973998000000000;4645101;MICRO;;160000;E
-20,412712000000000;-49,977070000000000;4321500;MICRO;;750000;G
-20,410199000000000;-49,978608000000000;0111302;GRANDE;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;550000000;F
-20,396716000000000;-49,972653000000000;3319800;MEI;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;3800000;F
-20,422497000000000;-49,947294000000000;1822999;MEI;ATE 5 FUNCIONARIOS (MEI);570000;F
-20,433414000000000;-49,952006000000000;3314717;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;340000000;
-20,404202000000000;-49,973845000000000;4213800;MICRO;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;172000000;E
-20,399833000000000;-49,971984000000000;8650004;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;0;A
-20,430037000000000;-49,948866000000000;4120400;MEI;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;460000;E
-20,430257000000000;-49,980998000000000;4313400;;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;120000000;E
-20,408107000000000;-49,976843000000000;4744099;MEI;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;1350000;A
-20,424395000000000;-49,972945000000000;4921302;GRANDE;;6250000;E
-20,419914000000000;-49,946041000000000;8630502;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;3800000;D
-20,417335000000000;-49,960492000000000;0220904;MEI;;1900000;H
-20,398092000000000;-49,972661000000000;4751201;MÉDIA;ATE 5 FUNCIONARIOS (MEI);7500000;B
-20,406096000000000;-49,994661000000000;4692300;GRANDE;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;340000000;A
-20,420750000000000;-49,980398000000000;3103900;MICRO;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;7500000;B
-20,424282000000000;-49,972967000000000;4693100;MICRO;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;1650000;G
-20,409473000000000;-49,970344000000000;8592999;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;;E
-20,437657000000000;-49,977209000000000;0132600;;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;90000000;E
-20,425376000000000;-49,975747000000000;4211101;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;236000000;
-20,404294000000000;-49,975629000000000;4623106;;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;1650000;E
-20,417688000000000;-49,968954000000000;7119702;MICRO;ATE 5 FUNCIONARIOS (MEI);8900000;
-20,437785000000000;-49,977292000000000;4299599;MEI;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;6750000;A
-20,426855000000000;-49,973111000000000;3329501;PEQUENA;ATE 5 FUNCIONARIOS (MEI);570000;H
-20,437865000000000;-49,983137000000000;8599603;GRANDE;ATE 5 FUNCIONARIOS (MEI);;B
-20,427907000000000;-49,983601000000000;4530703;MICRO;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;4250000;F
-20,423117000000000;-49,988210000000000;4329105;;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;1350000;D
-20,398343000000000;-49,978282000000000;6810202;MEI;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;7500000;G
-20,420689000000000;-49,985194000000000;8111700;PEQUENA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;185000;A
-20,425477000000000;-49,971682000000000;3250706;MÉDIA;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;90000000;B
-20,421128000000000;-49,973478000000000;6463800;;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;160000;C
-20,393265000000000;-49,964966000000000;4752100;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;1500000000;
-20,437785000000000;-49,977292000000000;6619399;MICRO;ATE 5 FUNCIONARIOS (MEI);172000000;B
-20,415734000000000;-49,961018000000000;4711302;MICRO;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;90000000;
-20,415457000000000;-49,989575000000000;5590603;PEQUENA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;30000000;
-20,432669000000000;-49,983775000000000;1521100;PEQUENA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;6250000;B
-20,410199000000000;-49,978608000000000;4755503;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;135000;A
-20,414326000000000;-49,975919000000000;2869100;;ATE 5 FUNCIONARIOS (MEI);1650000;G
-20,424310000000000;-49,962801000000000;1351100;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;4750000;F
-20,397672000000000;-49,979662000000000;8610102;MÉDIA;;270000;B
-20,418591000000000;-49,964101000000000;4742300;MICRO;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;1100000;C
-20,440561000000000;-49,991927000000000;4649499;MÉDIA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;135000;G
-20,419712000000000;-49,952101000000000;4759899;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;550000000;F
-20,408107000000000;-49,976843000000000;2599399;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;7500000;F
-20,437002000000000;-50,001737000000000;5611203;;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;270000;F
-20,425376000000000;-49,975747000000000;8592902;PEQUENA;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;70000;E
-20,425542000000000;-49,971170000000000;4761002;MEI;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;17230000;D
-20,400524000000000;-49,977898000000000;4713002;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;90000;F
-20,427070000000000;-49,958846000000000;7319002;MÉDIA;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;1500000000;F
-20,414745000000000;-49,979490000000000;5813100;PEQUENA;;1500000000;H
-20,436557000000000;-49,970905000000000;3314702;GRANDE;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;6250000;C
-20,424879000000000;-49,980688000000000;1094500;MICRO;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;22400000;B
-20,396505000000000;-49,978704000000000;3812200;PEQUENA;ATE 5 FUNCIONARIOS (MEI);160000;B
-20,422262000000000;-49,989160000000000;2740602;MEI;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;1500000000;A
-20,422747000000000;-49,953080000000000;1733800;MICRO;;5750000;D
-20,432713000000000;-49,978358000000000;9601701;MICRO;;185000;E
-20,415456000000000;-49,978628000000000;7319003;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;900000;G
-20,434116000000000;-49,977700000000000;7810800;PEQUENA;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;2150000;G
-20,434611000000000;-49,988689000000000;4763604;PEQUENA;ATE 5 FUNCIONARIOS (MEI);5250000;E
-20,434908000000000;-49,971176000000000;4511102;GRANDE;;3400000;F
-20,420305000000000;-49,958552000000000;9319199;MÉDIA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;2150000;
-20,419235000000000;-49,970222000000000;4924800;MICRO;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;270000;E
-20,416070000000000;-49,967298000000000;4120400;GRANDE;ATE 5 FUNCIONARIOS (MEI);1500000000;H
-20,394492000000000;-49,966165000000000;0162899;MEI;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;185000;D
-20,402997000000000;-49,977849000000000;5212500;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;900000;A
-20,438861000000000;-49,982554000000000;0155501;MICRO;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;70000;F
-20,426851000000000;-49,973084000000000;8220200;GRANDE;;4250000;
-20,417184000000000;-49,970181000000000;9521500;MEI;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;135000;
-20,423851000000000;-49,984258000000000;3314717;MICRO;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;2600000;D
-20,431426000000000;-49,957577000000000;8299799;GRANDE;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;460000;E
-20,411802000000000;-49,987823000000000;8531700;;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;236000000;
-20,426347000000000;-49,980975000000000;8230001;MICRO;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;172000000;D
-20,422317000000000;-49,973286000000000;4399101;MICRO;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;1900000;D
-20,426237000000000;-49,960181000000000;4782201;GRANDE;ATE 5 FUNCIONARIOS (MEI);6750000;E
-20,398034000000000;-49,970258000000000;9313100;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;0;E
-20,417710000000000;-49,980625000000000;1011201;MEI;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;1350000;F
-20,422608000000000;-49,974528000000000;4634601;GRANDE;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;750000;D
-20,433019000000000;-49,950634000000000;8011101;GRANDE;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;340000000;D
-20,425376000000000;-49,975747000000000;8630599;;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;120000000;E
-20,395711000000000;-49,974716000000000;8531700;MEI;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;270000;D
-20,437785000000000;-49,977292000000000;4530706;MEI;ATE 5 FUNCIONARIOS (MEI);3000000;B
-20,412580000000000;-49,980004000000000;4753900;GRANDE;ATE 5 FUNCIONARIOS (MEI);1100000;A
-20,451678000000000;-49,892960000000000;6120501;GRANDE;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;17230000;E
-20,432311000000000;-49,990431000000000;6424704;GRANDE;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;1500000000;F
-20,424660000000000;-49,972058000000000;4721102;;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;90000;A
-20,429023000000000;-49,973820000000000;9512600;;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;120000000;
-20,432169000000000;-49,985085000000000;9700500;MÉDIA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;90000;G
-20,412922000000000;-49,990569000000000;0810006;GRANDE;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;2600000;F
-20,415734000000000;-49,961018000000000;6550200;;;90000000;
-20,415765000000000;-49,976556000000000;4637199;PEQUENA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;120000000;F
-20,417376000000000;-49,975407000000000;5229099;MICRO;ATE 5 FUNCIONARIOS (MEI);6750000;
-20,434442000000000;-49,966817000000000;8299706;;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;236000000;E
-20,426529000000000;-49,972771000000000;6190699;GRANDE;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;236000000;F
-20,433414000000000;-49,952006000000000;4330405;MEI;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;1100000;E
-20,389301000000000;-49,968450000000000;4711302;PEQUENA;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;220000;
-20,400194000000000;-49,977694000000000;1081302;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;220000;H
-20,408970000000000;-49,975528000000000;7112000;MICRO;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;1500000000;B
-20,430403000000000;-49,965752000000000;4929901;MEI;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;900000;B
-20,434126000000000;-49,972467000000000;4731800;MICRO;ATE 5 FUNCIONARIOS (MEI);460000;E
-20,422265000000000;-49,971906000000000;6204000;MÉDIA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;;G
-20,417903000000000;-49,990633000000000;4639701;MÉDIA;ATE 5 FUNCIONARIOS (MEI);460000;H
-20,422850000000000;-49,973818000000000;7420001;GRANDE;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;0;G
-20,426258000000000;-49,975093000000000;0113000;MÉDIA;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;460000;F
-20,422977000000000;-49,978068000000000;4784900;;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;5250000;
-20,425376000000000;-49,975747000000000;2330305;MÉDIA;ENTRE 10 E 49 FUNCIONARIOS (EPP) - COMERCIO / SERVICO;5750000;H
-20,433364000000000;-49,976387000000000;7119701;PEQUENA;ATE 19 FUNCIONARIOS (ME) - INDUSTRIA;236000000;G
-20,423124000000000;-49,975740000000000;4543900;MEI;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;110000;D
-20,431352000000000;-49,964517000000000;0151203;MEI;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;160000;D
-20,427024000000000;-49,979419000000000;4721103;PEQUENA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;90000000;
-20,419076000000000;-49,984716000000000;4754703;MICRO;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;8900000;D
-20,422715000000000;-49,972924000000000;4329105;MICRO;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;900000;G
-20,436391000000000;-49,971028000000000;1099604;MÉDIA;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;160000;G
-20,399026000000000;-49,978173000000000;6010100;;ACIMA DE 200 FUNCIONARIOS (GRANDE) - COMERCIO / SERVICO / INDUSTRIA;5750000;E
-20,415464000000000;-49,972406000000000;4723700;MEI;ENTRE 20 E 99 FUNCIONARIOS (EPP) - INDUSTRIA;2150000;F
-20,425232000000000;-49,985608000000000;3104700;MÉDIA;ENTRE 100 E 199 FUNCIONARIOS (MEDIA) - INDUSTRIA;120000000;C
-20,414612000000000;-49,975867000000000;7490104;PEQUENA;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;4250000;D
-20,404202000000000;-49,973845000000000;9329899;MEI;ATE 9 FUNCIONARIOS (ME) - COMERCIO / SERVICO;160000;A
-20,423910000000000;-50,001022000000000;2062200;GRANDE;;12125000;E
-20,425358000000000;-49,975071000000000;4785799;MICRO;ENTRE 50 E 199 FUNCIONARIOS (MEDIA) - COMERCIO / SERVICO;236000000;C
